osmid,x,y,demand,start,end,service_dura,company
5973397958,-0.1731453,51.5149031,1,0,24,0.16666666666666666,DHL
5198842676,-0.1681815,51.4846972,1,0,24,0.16666666666666666,Royal Mail
56472509,-0.154627,51.5373297,1,0,24,0.16666666666666666,Royal Mail
1664711726,-0.1770305,51.531741,1,0,24,0.16666666666666666,Amazon
1178929202,-0.1763948,51.5199009,1,0,24,0.16666666666666666,Royal Mail
30182235,-0.1769689,51.4810111,1,0,24,0.16666666666666666,DPD
185716103,-0.2406959,51.5015472,1,0,24,0.16666666666666666,Royal Mail
4897234614,-0.1659765,51.4984211,1,0,24,0.16666666666666666,Amazon
254754671,-0.2012026,51.5202307,1,0,24,0.16666666666666666,DPD
6250236319,-0.1476603,51.5041674,1,0,24,0.16666666666666666,Royal Mail
34578761,-0.1732555,51.5251257,1,0,24,0.16666666666666666,DPD
27122585,-0.1954217,51.4785637,1,0,24,0.16666666666666666,Amazon
27325174,-0.1636654,51.5001512,1,0,24,0.16666666666666666,DPD
108368,-0.1251896,51.4930962,1,0,24,0.16666666666666666,Royal Mail
20961137,-0.2062934,51.4871596,1,0,24,0.16666666666666666,DHL
55120426,-0.2248359,51.4923362,1,0,24,0.16666666666666666,Royal Mail
8425286985,-0.1840924,51.5270598,1,0,24,0.16666666666666666,DHL
1019327428,-0.2136749,51.5090376,1,0,24,0.16666666666666666,DHL
27122856,-0.1908896,51.4800536,1,0,24,0.16666666666666666,DPD
766490939,-0.1963231,51.4828913,1,0,24,0.16666666666666666,Amazon
8360268092,-0.1585097,51.4892065,1,0,24,0.16666666666666666,Royal Mail
18130225,-0.1357515,51.4886151,1,0,24,0.16666666666666666,Royal Mail
275480,-0.1860123,51.5164753,1,0,24,0.16666666666666666,DHL
277700952,-0.2303936,51.5095361,1,0,24,0.16666666666666666,Royal Mail
7436829681,-0.2069901,51.4962383,1,0,24,0.16666666666666666,Amazon
7649244767,-0.1904761,51.5278518,1,0,24,0.16666666666666666,Amazon
7160476004,-0.2004245,51.513921,1,0,24,0.16666666666666666,DPD
33043130,-0.2100555,51.5126888,1,0,24,0.16666666666666666,Royal Mail
1280521211,-0.1712745,51.5135982,1,0,24,0.16666666666666666,DPD
6250236321,-0.1478407,51.5042524,1,0,24,0.16666666666666666,DHL
25322364,-0.2033592,51.4794162,1,0,24,0.16666666666666666,DHL
823497165,-0.1967156,51.4770418,1,0,24,0.16666666666666666,Amazon
26592110,-0.160631,51.4925355,1,0,24,0.16666666666666666,DHL
13794400,-0.1937563,51.4708261,1,0,24,0.16666666666666666,DPD
1304814215,-0.2268355,51.5166366,1,0,24,0.16666666666666666,Royal Mail
25316615,-0.2089065,51.4762333,1,0,24,0.16666666666666666,Royal Mail
299202,-0.2102415,51.4693172,1,0,24,0.16666666666666666,Amazon
1029416544,-0.2375058,51.513879,1,0,24,0.16666666666666666,DHL
27090778,-0.1870067,51.4747747,1,0,24,0.16666666666666666,DPD
21662823,-0.2160575,51.5287498,1,0,24,0.16666666666666666,Amazon
2379170,-0.2105548,51.5203664,1,0,24,0.16666666666666666,DPD
1689262335,-0.193189,51.5255512,1,0,24,0.16666666666666666,Royal Mail
26389375,-0.1743629,51.4997905,1,0,24,0.16666666666666666,DPD
306463107,-0.1682341,51.5008893,1,0,24,0.16666666666666666,Royal Mail
1414732229,-0.2135834,51.4969224,1,0,24,0.16666666666666666,DHL
8449092332,-0.237271,51.5317681,1,0,24,0.16666666666666666,DHL
712706489,-0.1947458,51.5298869,1,0,24,0.16666666666666666,Royal Mail
4840818592,-0.13424,51.500509,1,0,24,0.16666666666666666,Amazon
254760545,-0.2162154,51.5225582,1,0,24,0.16666666666666666,Amazon
7432089397,-0.2011485,51.500002,1,0,24,0.16666666666666666,DHL
