osmid,x,y,demand,start,end,service_dura,company
21496938,-0.2262651,51.4945607,1,0,24,0.16666666666666666,DPD
1188251354,-0.2257463,51.5150259,1,0,24,0.16666666666666666,Royal Mail
26389135,-0.1783564,51.4906021,1,0,24,0.16666666666666666,DPD
8154123710,-0.1828204,51.490453,1,0,24,0.16666666666666666,Royal Mail
5146350397,-0.1745434,51.4937029,1,0,24,0.16666666666666666,DHL
20961316,-0.208409,51.4881007,1,0,24,0.16666666666666666,Amazon
4330675230,-0.1965213,51.4738497,1,0,24,0.16666666666666666,DPD
254757066,-0.217637,51.5236508,1,0,24,0.16666666666666666,Amazon
375909591,-0.2308503,51.51651,1,0,24,0.16666666666666666,DHL
25257795,-0.1477189,51.5061004,1,0,24,0.16666666666666666,DPD
20961112,-0.2140475,51.4880823,1,0,24,0.16666666666666666,Royal Mail
185736000,-0.2442124,51.5088458,1,0,24,0.16666666666666666,Royal Mail
18013274,-0.2048552,51.5259249,1,0,24,0.16666666666666666,Royal Mail
666071138,-0.205689,51.5010166,1,0,24,0.16666666666666666,DHL
25534739,-0.1305505,51.4905903,1,0,24,0.16666666666666666,Amazon
27510583,-0.1821407,51.4798324,1,0,24,0.16666666666666666,Amazon
5146303884,-0.1740224,51.4936566,1,0,24,0.16666666666666666,DHL
4210764787,-0.1899514,51.4798052,1,0,24,0.16666666666666666,DPD
7649244767,-0.1904761,51.5278518,1,0,24,0.16666666666666666,DPD
246835320,-0.2137767,51.510828,1,0,24,0.16666666666666666,DHL
31017451,-0.2115698,51.5290967,1,0,24,0.16666666666666666,Amazon
274619,-0.1784378,51.5259774,1,0,24,0.16666666666666666,DPD
1674024791,-0.1813793,51.5238077,1,0,24,0.16666666666666666,Royal Mail
781624915,-0.2048673,51.5225027,1,0,24,0.16666666666666666,DHL
299058813,-0.1798143,51.5227828,1,0,24,0.16666666666666666,DHL
1664711764,-0.1729448,51.5332872,1,0,24,0.16666666666666666,DHL
107716,-0.1197175,51.5110773,1,0,24,0.16666666666666666,Amazon
25534085,-0.1257004,51.4975631,1,0,24,0.16666666666666666,Royal Mail
26596761,-0.2252367,51.5129126,1,0,24,0.16666666666666666,Royal Mail
5763430713,-0.1559535,51.4954329,1,0,24,0.16666666666666666,Royal Mail
198016,-0.1994515,51.492178,1,0,24,0.16666666666666666,Amazon
21662699,-0.217149,51.4954271,1,0,24,0.16666666666666666,Royal Mail
243464194,-0.2445432,51.4925853,1,0,24,0.16666666666666666,DHL
