osmid,x,y,demand,start,end,service_dura,company
13349587,-0.1580244,51.5134887,1,0,24,0.16666666666666666,Amazon
6829623155,-0.195655,51.5208819,1,0,24,0.16666666666666666,DHL
70965965,-0.2159835,51.4991427,1,0,24,0.16666666666666666,DHL
276545,-0.1893106,51.532723,1,0,24,0.16666666666666666,DHL
1767962865,-0.2428866,51.5012759,1,0,24,0.16666666666666666,DHL
1621375324,-0.1774456,51.5356111,1,0,24,0.16666666666666666,Amazon
2215490963,-0.14133,51.5075283,1,0,24,0.16666666666666666,Amazon
33206343,-0.2093835,51.4937141,1,0,24,0.16666666666666666,Royal Mail
215770,-0.2274509,51.5122706,1,0,24,0.16666666666666666,DPD
443009,-0.1673688,51.5308278,1,0,24,0.16666666666666666,Royal Mail
26198788,-0.2432791,51.5174819,1,0,24,0.16666666666666666,DPD
2336608011,-0.1692519,51.530228,1,0,24,0.16666666666666666,Royal Mail
21662039,-0.2245834,51.5080359,1,0,24,0.16666666666666666,DHL
5406470447,-0.2501009,51.5199437,1,0,24,0.16666666666666666,DPD
25507331,-0.1446408,51.4982113,1,0,24,0.16666666666666666,Royal Mail
5014243536,-0.2211796,51.4822813,1,0,24,0.16666666666666666,DHL
21672548,-0.2251825,51.5012828,1,0,24,0.16666666666666666,DHL
21665114,-0.1329745,51.5132942,1,0,24,0.16666666666666666,DPD
275857536,-0.230336,51.5106848,1,0,24,0.16666666666666666,DHL
1767962965,-0.2509473,51.5028029,1,0,24,0.16666666666666666,DPD
25305336,-0.1289767,51.4930419,1,0,24,0.16666666666666666,DPD
275439,-0.2056606,51.5167726,1,0,24,0.16666666666666666,DPD
778191781,-0.2013304,51.52335,1,0,24,0.16666666666666666,DHL
27334931,-0.1767789,51.5236638,1,0,24,0.16666666666666666,Royal Mail
21651908,-0.153416,51.5129642,1,0,24,0.16666666666666666,DHL
711680741,-0.1527183,51.4976768,1,0,24,0.16666666666666666,DPD
26389510,-0.1825054,51.5014849,1,0,24,0.16666666666666666,Amazon
101851,-0.1644641,51.5344972,1,0,24,0.16666666666666666,DPD
1685938634,-0.1454268,51.5209523,1,0,24,0.16666666666666666,Amazon
255467571,-0.2019625,51.5117543,1,0,24,0.16666666666666666,DPD
1626598011,-0.2038187,51.5328103,1,0,24,0.16666666666666666,DHL
26593000,-0.1652837,51.4958299,1,0,24,0.16666666666666666,DPD
2354955650,-0.1671479,51.5179831,1,0,24,0.16666666666666666,DPD
1767962838,-0.2436433,51.5000687,1,0,24,0.16666666666666666,DHL
25534085,-0.1257004,51.4975631,1,0,24,0.16666666666666666,DHL
3749126466,-0.2323069,51.4953819,1,0,24,0.16666666666666666,DHL
26373712,-0.1934181,51.513384,1,0,24,0.16666666666666666,DHL
6010588340,-0.1678623,51.5009818,1,0,24,0.16666666666666666,DPD
56472509,-0.154627,51.5373297,1,0,24,0.16666666666666666,DHL
301014979,-0.174203,51.5353948,1,0,24,0.16666666666666666,Amazon
20961112,-0.2140475,51.4880823,1,0,24,0.16666666666666666,DPD
25257815,-0.1463643,51.5049912,1,0,24,0.16666666666666666,DPD
353890133,-0.2229641,51.5238499,1,0,24,0.16666666666666666,DHL
33140760,-0.1982609,51.4864912,1,0,24,0.16666666666666666,Royal Mail
20960778,-0.2188103,51.476271,1,0,24,0.16666666666666666,Amazon
1119357820,-0.2050919,51.4673622,1,0,24,0.16666666666666666,DHL
1782919603,-0.1418892,51.4988475,1,0,24,0.16666666666666666,DPD
104414,-0.1616433,51.5258922,1,0,24,0.16666666666666666,Amazon
21661986,-0.2155672,51.5038143,1,0,24,0.16666666666666666,DPD
1138026833,-0.2071459,51.4928721,1,0,24,0.16666666666666666,DHL
292596,-0.1921582,51.4656489,1,0,24,0.16666666666666666,Royal Mail
18130225,-0.1357515,51.4886151,1,0,24,0.16666666666666666,Amazon
271924,-0.1787951,51.5334225,1,0,24,0.16666666666666666,Amazon
1767962963,-0.2510079,51.502796,1,0,24,0.16666666666666666,Royal Mail
27089810,-0.1943319,51.4740546,1,0,24,0.16666666666666666,Amazon
185751599,-0.2350757,51.5123226,1,0,24,0.16666666666666666,DPD
1665707949,-0.1671402,51.5336626,1,0,24,0.16666666666666666,DPD
34578733,-0.1773869,51.5204098,1,0,24,0.16666666666666666,Royal Mail
358994541,-0.1615623,51.5158313,1,0,24,0.16666666666666666,DPD
489645,-0.1749324,51.5159599,1,0,24,0.16666666666666666,Royal Mail
25322889,-0.213187,51.4766731,1,0,24,0.16666666666666666,DPD
301479904,-0.1867152,51.5346837,1,0,24,0.16666666666666666,Royal Mail
185738605,-0.2369085,51.5095213,1,0,24,0.16666666666666666,Royal Mail
922380248,-0.2134873,51.5224818,1,0,24,0.16666666666666666,DPD
21496951,-0.2086547,51.4976284,1,0,24,0.16666666666666666,Royal Mail
862464739,-0.163351,51.4931618,1,0,24,0.16666666666666666,Amazon
25502521,-0.1964631,51.5013976,1,0,24,0.16666666666666666,DHL
37890853,-0.1646071,51.4851845,1,0,24,0.16666666666666666,Amazon
26389884,-0.1486265,51.4988185,1,0,24,0.16666666666666666,Royal Mail
26389115,-0.1831743,51.4883219,1,0,24,0.16666666666666666,DPD
