osmid,x,y,demand,start,end,service_dura,company
275499,-0.2040224,51.5069809,1,0,24,0.16666666666666666,Royal Mail
810724688,-0.1699951,51.5283656,1,0,24,0.16666666666666666,Amazon
26389030,-0.1772118,51.4931893,1,0,24,0.16666666666666666,DPD
1691189628,-0.1681491,51.4972575,1,0,24,0.16666666666666666,DHL
2390008569,-0.1270284,51.5059772,1,0,24,0.16666666666666666,DHL
8921528501,-0.2407299,51.4949532,1,0,24,0.16666666666666666,Royal Mail
276548,-0.1744846,51.5000732,1,0,24,0.16666666666666666,DPD
2726834609,-0.1272868,51.5083856,1,0,24,0.16666666666666666,DPD
1115760652,-0.1724319,51.4925098,1,0,24,0.16666666666666666,Amazon
26198779,-0.2438273,51.5149242,1,0,24,0.16666666666666666,Amazon
