osmid,x,y,demand,start,end,service_dura,company
7940161990,-0.1817369,51.5176336,1,0,24,0.16666666666666666,Amazon
107790,-0.1283895,51.511322,1,0,24,0.16666666666666666,Royal Mail
6085614896,-0.2097636,51.4997108,1,0,24,0.16666666666666666,Amazon
8566227322,-0.1629115,51.5129621,1,0,24,0.16666666666666666,DPD
7985579736,-0.1815782,51.4816835,1,0,24,0.16666666666666666,DPD
26787662,-0.1736615,51.4867166,1,0,24,0.16666666666666666,Royal Mail
26787881,-0.1849408,51.4864247,1,0,24,0.16666666666666666,DHL
107324,-0.1324402,51.5156469,1,0,24,0.16666666666666666,DPD
26607515,-0.1473872,51.4943122,1,0,24,0.16666666666666666,DHL
25322619,-0.2103404,51.4827486,1,0,24,0.16666666666666666,Royal Mail
96071468,-0.1569746,51.4846513,1,0,24,0.16666666666666666,Royal Mail
1289587710,-0.1996839,51.4987969,1,0,24,0.16666666666666666,DPD
108320,-0.1373317,51.4958003,1,0,24,0.16666666666666666,DHL
1620664225,-0.1796006,51.532037,1,0,24,0.16666666666666666,DHL
21036398,-0.1456563,51.4956383,1,0,24,0.16666666666666666,DHL
4210749305,-0.1913196,51.4713671,1,0,24,0.16666666666666666,Amazon
443370064,-0.1856908,51.4795122,1,0,24,0.16666666666666666,Amazon
25524224,-0.1420949,51.4997407,1,0,24,0.16666666666666666,Royal Mail
256416623,-0.2378873,51.494507,1,0,24,0.16666666666666666,DPD
1664711673,-0.1741522,51.530363,1,0,24,0.16666666666666666,Amazon
56472509,-0.154627,51.5373297,1,0,24,0.16666666666666666,DHL
91902576,-0.1956209,51.5039593,1,0,24,0.16666666666666666,DPD
1825191274,-0.2300512,51.4925584,1,0,24,0.16666666666666666,Amazon
375791450,-0.1746522,51.5157702,1,0,24,0.16666666666666666,Amazon
356809870,-0.1992182,51.493121,1,0,24,0.16666666666666666,DPD
20960851,-0.2220849,51.4802135,1,0,24,0.16666666666666666,Royal Mail
299218,-0.2127011,51.4734027,1,0,24,0.16666666666666666,Royal Mail
726057929,-0.1769899,51.5247692,1,0,24,0.16666666666666666,DPD
13565527,-0.1912742,51.4679164,1,0,24,0.16666666666666666,DHL
391660978,-0.2114608,51.516882,1,0,24,0.16666666666666666,Royal Mail
108339800,-0.2007167,51.5041623,1,0,24,0.16666666666666666,Amazon
33140584,-0.1985338,51.4853206,1,0,24,0.16666666666666666,DPD
